Country,Year,Gross demand,Gross production,Final consumption
Kazakhstan,1994,71602.0,66397.0,57620.0
Kazakhstan,1993,83444.0,77444.0,74170.0
Kazakhstan,1992,96874.0,82701.0,88023.0
Kenya,2021,12551.059,12376.586,9734.186
Kenya,2020,11603.6,11603.6,8955.0
Kenya,2019,11730.5,11620.7,8854.0
Kenya,2018,11191.08,11181.98,8702.3
Kenya,2017,10493.24,10359.9,8410.14
Kenya,2016,10024.9,10057.7,8053.1
Kenya,2015,9448.7,9514.6,7826.4
Kenya,2014,9226.6,9138.6,7785.7
Kenya,2013,8411.5,8448.3,7296.0
Kenya,2012,7818.6,7851.6,6760.0
Kenya,2011,7522.5,7560.0,6500.0
Kenya,2010,6946.2,6975.8,5729.0
Kenya,2009,6480.2,6507.2,5767.0
Kenya,2008,6414.6,6455.6,5704.0
Kenya,2007,6720.9,6772.6,4580.4
Kenya,2006,7269.6,7322.5,4303.8
Kenya,2005,6724.0,6736.5,4017.0
Kenya,2004,6588.5,6441.6,3759.2
Kenya,2003,5645.0,5506.0,4379.0
Kenya,2002,5362.0,5170.0,4092.0
Kenya,2001,4974.0,4831.0,3809.0
Kenya,2000,4495.0,4323.0,3408.0
Kenya,1999,4871.0,4745.0,3692.0
Kenya,1998,4532.0,4423.0,3674.0
Kenya,1997,4394.0,4244.0,3848.0
Kenya,1996,4311.0,4174.0,3650.0
Kenya,1995,3919.0,3747.0,3278.0
Kenya,1994,3802.0,3538.0,3204.0
Kenya,1993,3669.0,3396.0,3074.0
Kenya,1992,3455.0,3215.0,2985.0
Kenya,1991,3361.0,3227.0,2821.0
Kenya,1990,3215.0,3044.0,2701.0
Kiribati,2009,23.0,24.166666,17.388889
Kiribati,2008,23.3,24.5,17.61111
Kiribati,2007,24.4,25.6,18.75
Kiribati,2006,24.3,25.6,15.8055554444444
Kiribati,2005,22.4,23.427778,16.3611108888889
Kiribati,2004,20.9,21.0,14.5000003333333
Kiribati,2003,17.79,17.805556,13.166667
Kiribati,2002,17.3,17.5,13.4722228888889
Kiribati,2001,14.9,15.277778,12.1111103333333
Kiribati,2000,14.2,14.638889,11.2500003333333
Kiribati,1999,12.68,12.9,12.7
Kiribati,1998,10.36,10.5,10.4
Kiribati,1997,10.69,10.9,10.7
Kiribati,1996,8.13,8.3,8.1
Kiribati,1995,9.03,9.2,9.0
Kiribati,1994,5.33,5.4,5.3
Kiribati,1993,8.3,8.4,8.3
Kiribati,1992,7.99,8.1,8.0
Kiribati,1991,7.9,8.0,7.9
Kiribati,1990,7.92,8.0,7.9
"Korea, Dem.Ppl's.Rep.",2021,23144.472,25566.456,19103.561
"Korea, Dem.Ppl's.Rep.",2020,21774.033,24052.606,17972.393
"Korea, Dem.Ppl's.Rep.",2019,21592.98,23852.606,17822.951
"Korea, Dem.Ppl's.Rep.",2018,22585.27,24948.736,18641.992
"Korea, Dem.Ppl's.Rep.",2017,21314.011,23544.444,17592.688
"Korea, Dem.Ppl's.Rep.",2016,21673.0,23941.0,17889.0
"Korea, Dem.Ppl's.Rep.",2015,17226.0,19029.0,14218.0
"Korea, Dem.Ppl's.Rep.",2014,19566.0,21614.0,16149.0
"Korea, Dem.Ppl's.Rep.",2013,20013.0,22108.0,16518.0
"Korea, Dem.Ppl's.Rep.",2012,19465.0,21503.0,16066.0
"Korea, Dem.Ppl's.Rep.",2011,19011.0,21002.0,15691.0
"Korea, Dem.Ppl's.Rep.",2010,21454.0,23701.0,17707.0
"Korea, Dem.Ppl's.Rep.",2009,21273.0,23501.0,17558.0
"Korea, Dem.Ppl's.Rep.",2008,21006.0,23206.0,17338.0
"Korea, Dem.Ppl's.Rep.",2007,19483.0,21524.0,16081.0
"Korea, Dem.Ppl's.Rep.",2006,20308.0,22436.0,16762.0
"Korea, Dem.Ppl's.Rep.",2005,20739.0,22912.0,17118.0
"Korea, Dem.Ppl's.Rep.",2004,19889.0,21973.0,16416.0
"Korea, Dem.Ppl's.Rep.",2003,19006.0,20998.0,15687.0
"Korea, Dem.Ppl's.Rep.",2002,17900.0,19776.0,14774.0
"Korea, Dem.Ppl's.Rep.",2001,18284.0,20200.0,15091.0
"Korea, Dem.Ppl's.Rep.",2000,17560.0,19400.0,14494.0
"Korea, Dem.Ppl's.Rep.",1999,16889.0,18600.0,14037.0
"Korea, Dem.Ppl's.Rep.",1998,15421.0,17000.0,12789.0
"Korea, Dem.Ppl's.Rep.",1997,17597.0,19300.0,14758.0
"Korea, Dem.Ppl's.Rep.",1996,19474.0,21300.0,16431.0
"Korea, Dem.Ppl's.Rep.",1995,21083.0,23000.0,17889.0
"Korea, Dem.Ppl's.Rep.",1994,21227.0,23100.0,18105.0
"Korea, Dem.Ppl's.Rep.",1993,20355.0,22100.0,17447.0
"Korea, Dem.Ppl's.Rep.",1992,22750.0,24700.0,19500.0
"Korea, Dem.Ppl's.Rep.",1991,24825.0,26300.0,22367.0
"Korea, Dem.Ppl's.Rep.",1990,26147.0,27700.0,23558.0
"Korea, Republic of",2021,575727.268,611758.849,535962.186
"Korea, Republic of",2020,552560.288,578594.549,512694.639
"Korea, Republic of",2019,554511.848,581492.279,523815.412
"Korea, Republic of",2018,561739.394,590128.997,531373.567
"Korea, Republic of",2017,540319.39,566893.33,523237.313
"Korea, Republic of",2016,535368.0,562700.0,517271.0
"Korea, Republic of",2015,524140.0,552697.0,495311.0
"Korea, Republic of",2014,523363.0,550934.0,486834.0
"Korea, Republic of",2013,516062.0,541996.0,487125.0
"Korea, Republic of",2012,509557.0,534618.0,481405.0
"Korea, Republic of",2011,498893.0,523286.0,470613.0
"Korea, Republic of",2010,476729.0,499508.0,449345.0
"Korea, Republic of",2009,431265.0,454504.0,405699.0
"Korea, Republic of",2008,425418.0,446429.0,399597.0
"Korea, Republic of",2007,408553.0,427316.0,391188.0
"Korea, Republic of",2006,385890.0,404021.0,371354.0
"Korea, Republic of",2005,370815.0,389390.0,357627.0
"Korea, Republic of",2004,350731.0,368162.0,337938.0
"Korea, Republic of",2003,327432.0,345192.0,318062.0
"Korea, Republic of",2002,314137.0,331882.0,300786.0
"Korea, Republic of",2001,295471.0,310958.0,281572.0
"Korea, Republic of",2000,275573.0,290126.0,263122.0
"Korea, Republic of",1999,223987.0,237503.0,214215.0
"Korea, Republic of",1998,205690.0,217889.0,193470.0
"Korea, Republic of",1997,211405.0,224704.0,200783.0
"Korea, Republic of",1996,192973.0,205382.0,182470.0
"Korea, Republic of",1995,172118.0,183857.0,163270.0
"Korea, Republic of",1994,154008.0,163516.0,146540.0
"Korea, Republic of",1993,135922.0,144814.0,127733.0
"Korea, Republic of",1992,117774.0,126170.0,115245.0
"Korea, Republic of",1991,107107.0,114820.0,104374.0
"Korea, Republic of",1990,98018.0,105371.0,94384.0
Kosovo,2021,6948.568,6891.852,5802.031
Kosovo,2020,5843.704,6712.709,4893.888
Kosovo,2019,5874.363,6348.268,4713.559
Kosovo,2018,5528.938,5915.211,4398.122
Kosovo,2017,5663.59,5918.336,4338.483
Kosovo,2016,5044.0,5981.0,3871.0
Kosovo,2015,5632.0,6119.0,4622.0
Kosovo,2014,5493.0,5436.0,4674.0
Kosovo,2013,5519.0,6525.0,4645.0
Kosovo,2012,5404.0,5943.0,4472.0
Kosovo,2011,5529.0,5801.0,4587.0
Kosovo,2010,5033.0,5168.0,4104.0
Kosovo,2009,4886.0,4976.0,3921.0
Kosovo,2008,5030.0,5162.0,4080.0
Kosovo,2007,4554.0,4835.0,3601.0
Kosovo,2006,4256.0,4434.0,3302.0
Kosovo,2005,4262.0,4458.0,3180.0
Kosovo,2004,3937.0,4082.0,2946.0
Kosovo,2003,3678.0,3630.0,2791.0
Kosovo,2002,3763.0,3715.0,2856.0
Kosovo,2001,3788.0,3740.0,2874.0
Kosovo,2000,2995.0,2957.0,2272.0
Kuwait,2022,74870.0,83366.0,48909.95055
Kuwait,2021,72222.0,80756.716,47180.10483
Kuwait,2020,66672.0,74956.11,43554.48408
Kuwait,2019,66750.0,75202.562,43605.43875
Kuwait,2018,65454.0,74157.091,42758.80731
Kuwait,2017,66030.0,73823.535,43135.08795
Kuwait,2016,61875.0,70099.965,40420.771875
Kuwait,2015,60368.0,68288.0,39436.3
Kuwait,2014,57501.0,65140.0,37563.4
Kuwait,2013,53544.0,60982.0,34978.4
Kuwait,2012,53709.0,61119.0,35086.2
Kuwait,2011,50509.0,57457.0,37382.0
Kuwait,2010,50133.0,57029.0,37224.0
Kuwait,2009,46601.0,53216.0,34394.0
Kuwait,2008,45234.0,51749.0,33292.0
Kuwait,2007,42584.0,48753.0,31523.0
Kuwait,2006,41572.0,47607.0,31143.0
Kuwait,2005,37906.0,43734.0,28143.0
Kuwait,2004,35632.0,41256.0,26818.0
Kuwait,2003,34311.0,39802.0,25963.0
Kuwait,2002,31060.0,36369.0,22690.0
Kuwait,2001,29273.0,34299.0,21384.0
Kuwait,2000,27463.0,32323.0,20028.0
Kuwait,1999,26962.0,31576.0,19700.0
Kuwait,1998,25753.0,29984.0,18857.0
Kyrgyzstan,2021,15784.0,14815.0,12914.0
Kyrgyzstan,2020,15007.0,15404.0,12188.0
Kyrgyzstan,2019,14956.0,15100.0,12356.0
Kyrgyzstan,2018,14779.0,15728.0,11864.0
Kyrgyzstan,2017,14163.0,15514.0,11008.0
Kyrgyzstan,2016,13211.0,13262.0,10160.0
Kyrgyzstan,2015,13331.0,13030.0,10587.0
Kyrgyzstan,2014,14516.0,14572.0,10984.0
Kyrgyzstan,2013,13435.0,14011.0,10267.0
Kyrgyzstan,2012,13270.0,15168.0,9591.0
Kyrgyzstan,2011,12251.0,15158.0,8712.0
Kyrgyzstan,2010,10150.0,12100.0,7078.0
Kyrgyzstan,2009,9655.0,11083.0,6852.0
Kyrgyzstan,2008,10806.0,11789.0,7078.0
Kyrgyzstan,2007,11999.0,14830.0,7354.0
Kyrgyzstan,2006,14561.0,17082.0,10345.0
Kyrgyzstan,2005,13731.0,16415.0,9348.0
Kyrgyzstan,2004,12950.0,16312.0,8268.0
Kyrgyzstan,2003,13261.0,15576.0,8995.0
Kyrgyzstan,2002,12193.0,13086.0,7661.0
Kyrgyzstan,2001,12911.0,14936.0,8127.0
Kyrgyzstan,2000,13055.0,15983.0,9076.0
Kyrgyzstan,1999,12138.0,14135.0,8351.0
Kyrgyzstan,1998,11646.0,12455.0,7734.0
Kyrgyzstan,1997,12373.0,14285.0,8177.0
Kyrgyzstan,1996,13373.0,15729.0,8763.0
Kyrgyzstan,1995,12717.0,14285.0,9188.0
Kyrgyzstan,1994,10511.0,13087.0,8363.0
Kyrgyzstan,1993,10180.0,11453.0,8261.0
Kyrgyzstan,1992,11313.0,13789.0,10105.0
Lao People's Dem. Rep.,2019,10017.74,31133.0,6595.54
Lao People's Dem. Rep.,2018,9847.0,36762.0,5416.63
Lao People's Dem. Rep.,2017,8826.0,33227.2,4966.32
Lao People's Dem. Rep.,2016,6203.45,25068.3,4660.11
Lao People's Dem. Rep.,2015,6991.9,16730.3,4239.11
Lao People's Dem. Rep.,2014,4912.9,15639.9,3791.33
Lao People's Dem. Rep.,2013,4289.3,15512.0,3380.96
Lao People's Dem. Rep.,2012,3726.1,12760.5,3074.96
Lao People's Dem. Rep.,2011,3266.6,12980.1,2555.73
Lao People's Dem. Rep.,2010,2987.1,8449.0,2440.726
Lao People's Dem. Rep.,2009,2636.5,3384.3,2257.65
Lao People's Dem. Rep.,2008,2246.1,3717.0,1915.7075
Lao People's Dem. Rep.,2007,1936.6,3373.6,1615.863
Lao People's Dem. Rep.,2006,1738.7,3595.8,1406.4487
Lao People's Dem. Rep.,2005,1332.9,3510.0,1011.0652
Lao People's Dem. Rep.,2004,1200.4734,3345.4588,902.7629
Lao People's Dem. Rep.,2003,1123.1067,3496.0044,883.7389
Lao People's Dem. Rep.,2002,1139.3327,3829.4535,766.7388
Lao People's Dem. Rep.,2001,964.7874,4002.1846,710.3301
Lao People's Dem. Rep.,2000,936.0088,4047.8874,639.8585
Lao People's Dem. Rep.,1999,749.6861,3061.8003,565.5468
Lao People's Dem. Rep.,1998,861.234,2333.6195,513.2725
Lao People's Dem. Rep.,1997,653.5271,1261.7388,433.8604
Lao People's Dem. Rep.,1996,586.4059,1290.8368,379.5414
Lao People's Dem. Rep.,1995,495.4425,1127.9894,337.4724
Lao People's Dem. Rep.,1994,470.2992,1241.5498,279.4417
Lao People's Dem. Rep.,1993,415.0775,962.8637,264.7884
Lao People's Dem. Rep.,1992,360.9941,794.8122,252.7376
Lao People's Dem. Rep.,1991,342.3399,878.9267,220.6664
Lao People's Dem. Rep.,1990,309.2966,878.4893,164.5761
Latvia,2022,7078.729,4997.085,6462.311
Latvia,2021,7315.584,5846.221,6738.98
Latvia,2020,7066.226,5724.845,6523.756
Latvia,2019,7063.919,6438.385,6636.514
Latvia,2018,7110.385,6724.875,6662.141
Latvia,2017,6958.977,7531.189,6484.641
Latvia,2016,6957.0,6425.0,6482.0
Latvia,2015,6911.0,5533.0,6461.0
Latvia,2014,7047.0,5139.0,6582.0
Latvia,2013,7151.0,6209.0,6576.0
Latvia,2012,7407.0,6167.0,6848.0
Latvia,2011,6807.0,6094.0,6191.0
Latvia,2010,6940.0,6627.0,6215.0
Latvia,2009,6844.0,5569.0,6103.0
Latvia,2008,7426.0,5274.0,6628.0
Latvia,2007,7404.0,4771.0,6606.0
Latvia,2006,6961.0,4891.0,6143.0
Latvia,2005,6565.0,4906.0,5729.0
Latvia,2004,6289.0,4689.0,5404.0
Latvia,2003,6103.0,3975.0,5201.0
Latvia,2002,5875.0,3975.0,4882.0
Latvia,2001,5573.0,4280.0,4583.0
Latvia,2000,5476.0,4136.0,4477.0
Latvia,1999,5578.0,4110.0,4461.0
Latvia,1998,5699.0,5797.0,4505.0
Latvia,1997,5517.0,4506.0,4191.0
Latvia,1996,5590.0,3129.0,4134.0
Latvia,1995,5737.0,3979.0,4465.0
Latvia,1994,5686.0,4440.0,4402.0
Latvia,1993,5907.0,3924.0,4731.0
Latvia,1992,7357.0,3836.0,6344.0
Libya,2021,30935.079,31019.973,18044.278
Libya,2020,29922.716,29499.011,17631.06
Libya,2019,34603.278,34628.531,17720.995
Libya,2018,33792.894,34171.311,17620.751
Libya,2017,32585.261,33281.761,14146.98
Libya,2016,30792.0,31420.0,14000.0
Libya,2015,36780.0,37511.0,15290.0
Libya,2014,37187.0,37731.0,17019.0
Libya,2013,37375.0,37913.0,18995.0
Libya,2012,33228.0,34275.0,18045.0
Libya,2011,24005.0,25999.0,15808.0
Libya,2010,31437.0,32558.0,19796.0
Libya,2009,29394.0,30373.0,18325.0
Libya,2008,27828.0,28666.0,18334.0
Libya,2007,25429.0,26234.0,21883.0
Libya,2006,24035.0,24754.0,21573.0
Libya,2005,21884.0,22672.0,19042.0
Libya,2004,17812.0,20203.0,12059.0
Libya,2003,16702.0,18943.0,11352.0
Libya,2002,15446.0,17531.0,11066.0
Libya,2001,14269.0,16111.0,10436.0
Libya,2000,13724.0,15496.0,10132.0
Libya,1999,12760.0,14407.0,9837.0
Libya,1998,11981.0,13528.0,9351.0
Libya,1997,11177.0,12620.0,7784.0
Libya,1996,10704.0,12086.0,7621.0
Libya,1995,10110.0,11415.0,7457.0
Libya,1994,10353.0,11689.0,7502.0
Libya,1993,10045.0,11341.0,7304.0
Libya,1992,9530.0,10759.0,6924.0
Libya,1991,9265.0,10460.0,6338.0
Libya,1990,9007.0,10169.0,5834.0
Lithuania,2021,12879.9,5078.6,11154.2
Lithuania,2020,12106.5,5517.5,10355.3
Lithuania,2019,12295.4,3971.6,10541.1
Lithuania,2018,12217.8,3511.1,10398.3
Lithuania,2017,11871.5,4187.2,10059.2
Lithuania,2016,11533.0,4266.0,9750.0
Lithuania,2015,10958.0,4933.0,9342.0
Lithuania,2014,10824.0,4397.0,9237.0
Lithuania,2013,10642.0,4762.0,8955.0
Lithuania,2012,10607.0,5043.0,8921.0
Lithuania,2011,10415.0,4822.0,8580.0
Lithuania,2010,10312.0,5749.0,8332.0
Lithuania,2009,10223.0,15358.0,8371.0
Lithuania,2008,11015.0,13913.0,9045.0
Lithuania,2007,10756.0,14007.0,8859.0
Lithuania,2006,10388.0,12482.0,8432.0
Lithuania,2005,10094.0,14784.0,7977.0
Lithuania,2004,9782.0,19274.0,7650.0
Lithuania,2003,9445.0,19488.0,7179.0
Lithuania,2002,8993.0,17721.0,6723.0
Lithuania,2001,8705.0,14737.0,6446.0
Lithuania,2000,8240.0,11425.0,6197.0
Lithuania,1999,8605.0,13536.0,6543.0
Lithuania,1998,9150.0,17631.0,6753.0
Lithuania,1997,9050.0,14862.0,6736.0
Lithuania,1996,9123.0,16789.0,6524.0
Lithuania,1995,9102.0,13899.0,6355.0
Lithuania,1994,9164.0,10021.0,6511.0
Lithuania,1993,9546.0,14121.0,6692.0
Lithuania,1992,11408.0,18707.0,9172.0
Luxembourg,2021,6546.85,2211.076,6392.845
Luxembourg,2020,6265.971,2234.264,6119.506
Luxembourg,2019,6552.847,1908.422,6396.95
Luxembourg,2018,6614.009,2199.688,6458.711
Luxembourg,2017,6549.174,2235.141,6393.275
Luxembourg,2016,6523.0,2196.0,6366.0
Luxembourg,2015,6387.0,2766.0,6223.0
Luxembourg,2014,6336.0,2966.0,6180.0
Luxembourg,2013,6336.0,2888.0,6199.0
Luxembourg,2012,6374.0,3818.0,6238.0
Luxembourg,2011,6658.0,3716.0,6485.0
Luxembourg,2010,6727.0,4591.0,6592.0
Luxembourg,2009,6229.0,3878.0,6114.0
Luxembourg,2008,6703.0,3559.0,6599.0
Luxembourg,2007,6798.0,4003.0,6695.0
Luxembourg,2006,6719.0,4335.0,6612.0
Luxembourg,2005,6261.0,4131.0,6151.0
Luxembourg,2004,6420.0,4131.0,6391.0
Luxembourg,2003,6216.0,3621.0,6180.0
Luxembourg,2002,5960.0,3697.0,5904.0
Luxembourg,2001,5883.0,1620.0,5841.0
Luxembourg,2000,5830.0,1168.0,5776.0
Luxembourg,1999,5649.0,1022.0,5495.0
Luxembourg,1998,5449.0,1295.0,5292.0
Luxembourg,1997,5241.0,1260.0,5057.0
Luxembourg,1996,5003.0,1256.0,4907.0
Luxembourg,1995,5131.0,1230.0,4996.0
Luxembourg,1994,4729.0,1147.0,4644.0
Luxembourg,1993,4473.0,1067.0,4385.0
Luxembourg,1992,4356.0,1198.0,4231.0
Luxembourg,1991,4329.0,1415.0,4211.0
Luxembourg,1990,4217.0,1377.0,4149.0
Malta,2021,2671.823,2215.055,2579.696
Malta,2020,2496.403,2143.076,2362.842
Malta,2019,2637.511,2059.829,2474.042
Malta,2018,2533.014,1962.48,2387.657
Malta,2017,2463.887,1651.778,2317.045
Malta,2016,2333.0,857.0,2117.0
Malta,2015,2295.0,1305.0,2114.0
Malta,2014,2137.0,2245.0,2005.0
Malta,2013,2137.0,2251.0,1950.0
Malta,2012,2172.0,2294.0,1946.0
Malta,2011,2053.0,2179.0,1866.0
Malta,2010,1993.0,2116.0,1855.0
Malta,2009,2046.0,2168.0,1707.0
Malta,2008,2185.0,2312.0,1853.0
Malta,2007,2165.0,2296.0,1851.0
Malta,2006,2129.0,2261.0,1853.0
Malta,2005,2114.0,2240.0,1858.0
Malta,2004,2081.0,2216.0,1790.0
Malta,2003,2100.0,2236.0,1806.0
Malta,2002,1927.0,2052.0,1657.0
Malta,2001,1825.0,1943.0,1569.0
Malta,2000,1802.0,1917.0,1567.0
Malta,1999,1743.0,1854.0,1516.0
Malta,1998,1612.0,1721.0,1402.0
Malta,1997,1581.0,1686.0,1360.0
Malta,1996,1557.0,1658.0,1339.0
Malta,1995,1411.0,1632.0,1259.0
Malta,1994,1356.0,1541.0,1215.0
Malta,1993,1390.0,1500.0,1270.0
Malta,1992,1376.0,1490.0,1256.0
Malta,1991,1314.0,1419.0,1204.0
Malta,1990,1010.0,1100.0,910.0
Mexico,2021,370555.0,379696.0,295040.931
Mexico,2020,316243.27,317680.0,299959.0
Mexico,2019,339153.0,344839.0,280075.5
Mexico,2018,347340.0,357592.0,299696.0
Mexico,2017,310266.0,323124.092,271921.0
Mexico,2016,303140.0,320565.0,270367.0
Mexico,2015,297107.0,310712.0,257450.0
Mexico,2014,289521.0,301496.0,252220.0
Mexico,2013,287061.0,297326.0,241470.0
Mexico,2012,285466.0,307228.0,247710.0
Mexico,2011,279398.0,302751.0,233817.0
Mexico,2010,263385.0,275537.0,215694.0
Mexico,2009,255843.0,267754.0,205861.0
Mexico,2008,257352.0,269315.0,209023.0
Mexico,2007,250680.0,265272.0,203678.0
Mexico,2006,244228.0,257802.0,193958.0
Mexico,2005,234193.0,250768.0,189672.0
Mexico,2004,222610.0,237583.0,181614.0
Mexico,2003,205922.0,236217.0,172315.0
Mexico,2002,206804.0,218221.0,149793.0
Mexico,2001,201109.0,213988.0,147203.0
Mexico,2000,195978.0,205675.0,145349.0
Mexico,1999,182254.0,191510.0,134672.0
Mexico,1998,173560.0,182304.0,126871.0
Mexico,1997,159869.0,167493.0,119886.0
Mexico,1996,149638.0,157691.0,111282.0
Mexico,1995,144294.0,152248.0,119524.0
Mexico,1994,138773.0,147131.0,114888.0
Mexico,1993,127836.0,135673.0,106411.0
Mexico,1992,125239.0,132864.0,102731.0
Mexico,1991,120587.0,128570.0,99385.0
Mexico,1990,108642.0,115837.0,100194.0
Morocco,2021,41813.715,42561.928,34539.224
Morocco,2020,39673.656,40056.669,32903.041
Morocco,2019,40154.74,41650.378,33451.246
Morocco,2018,38748.253,35821.536,32614.47
Morocco,2017,38518.6,33191.7,32452.6
Morocco,2016,36716.0,32141.0,31063.0
Morocco,2015,35714.8,31217.0,29939.0
Morocco,2014,34831.1,29384.0,29254.0
Morocco,2013,33327.8,28242.0,28033.0
Morocco,2012,32358.7,27797.0,27345.0
Morocco,2011,30053.4,25666.0,25505.0
Morocco,2010,26530.0,22852.5,23705.0
Morocco,2009,25016.0,20935.0,22384.0
Morocco,2008,24004.0,20347.0,21638.0
Morocco,2007,22608.0,19670.0,20584.0
Morocco,2006,21105.0,19862.0,19260.0
Morocco,2005,19518.0,19243.0,17628.0
Morocco,2004,17961.0,17496.0,16289.0
Morocco,2003,16802.0,16358.0,15214.0
Morocco,2002,15559.0,15111.0,14085.0
Morocco,2001,16297.0,15615.0,13452.0
Morocco,2000,15278.0,13715.0,12838.0
Morocco,1999,14542.0,13475.0,11458.0
Morocco,1998,13776.0,13774.0,12300.0
Morocco,1997,12398.0,13892.0,11569.0
Morocco,1996,11100.0,12407.0,10762.0
Morocco,1995,10734.0,12113.0,10452.0
Morocco,1994,10444.0,10966.0,10133.0
Morocco,1993,10268.0,9895.0,9419.0
Morocco,1992,10037.0,9710.0,8416.0
Morocco,1991,9166.0,9194.0,8361.0
Morocco,1990,8002.0,8548.0,8146.0
Myanmar,2022,19881.36,21538.85,17124.65
Myanmar,2021,21219.5,22074.78,17273.0
Myanmar,2020,21961.079,23642.85,19195.52
Myanmar,2019,22414.388,23778.14,18681.01
Myanmar,2018,21323.664,22882.85,17919.13
Myanmar,2017,18642.004,20055.23,15838.73
Myanmar,2016,17867.0,20248.0,15355.02
Myanmar,2015,15970.0,17212.0,13397.0
Myanmar,2014,14004.5,15626.0,11254.95
Myanmar,2013,12064.7,14735.0,9612.64
Myanmar,2012,10779.05,10964.66,8255.19
Myanmar,2011,10265.17,10425.03,7716.86
Myanmar,2010,8469.89,8625.11,6312.08
Myanmar,2009,6849.29,6964.27,4943.36
Myanmar,2008,6468.4,6621.76,4701.26
Myanmar,2007,6259.84,6398.02,4382.71
Myanmar,2006,6082.15,6164.15,4294.35
Myanmar,2005,5982.95,6064.16,4263.8
Myanmar,2004,5372.0,5608.0,3909.0
Myanmar,2003,5198.0,5426.0,3850.0
Myanmar,2002,4855.0,5068.0,3484.0
Myanmar,2001,4417.0,4689.0,2957.0
Myanmar,2000,4871.0,5118.0,3269.0
Myanmar,1999,4405.0,4639.0,2911.0
Myanmar,1998,3896.0,4139.0,2716.0
Myanmar,1997,4219.0,4445.0,2677.0
Myanmar,1996,3755.0,3945.0,2372.0
Myanmar,1995,3914.0,4056.0,2368.0
Myanmar,1994,3444.0,3594.0,2192.0
Myanmar,1993,3244.0,3385.0,2032.0
Myanmar,1992,2946.0,2996.0,1825.0
Myanmar,1991,2610.0,2677.0,1645.0
Myanmar,1990,2390.0,2478.0,1735.0
Nepal,2021,10679.553,9667.553,8965.992
Nepal,2020,8922.634,6188.634,7414.056
Nepal,2019,7725.56,6133.56,6536.111
Nepal,2018,7551.324,4828.994,6398.056
Nepal,2017,7090.663,4566.153,5646.329
Nepal,2016,6295.0,4177.0,4860.0
Nepal,2015,5179.0,3459.0,3867.0
Nepal,2014,4808.26,3507.65,3491.19
Nepal,2013,4158.0,3130.0,3413.0
Nepal,2012,4308.0,3543.0,3240.0
Nepal,2011,4202.0,3492.0,3099.0
Nepal,2010,3841.0,3208.0,2740.0
Nepal,2009,3642.0,3115.0,2567.0
Nepal,2008,3091.0,2812.0,2194.0
Nepal,2007,3126.0,2792.0,2282.0
Nepal,2006,2967.0,2748.0,2151.0
Nepal,2005,2672.0,2533.0,1955.0
Nepal,2004,2526.0,2418.0,1869.0
Nepal,2003,2096.0,2267.0,1654.0
Nepal,2002,1951.0,2123.0,1534.0
Nepal,2001,1841.0,1867.0,1449.0
Nepal,2000,1651.0,1659.0,1299.0
Nepal,1999,1506.0,1478.0,1183.0
Nepal,1998,1341.0,1250.0,1057.0
Nepal,1997,1268.0,1254.0,952.0
Nepal,1996,1175.0,1209.0,898.0
Nepal,1995,1054.0,1000.0,833.0
Nepal,1994,964.0,945.0,719.0
Nepal,1993,932.0,906.0,681.0
Nepal,1992,935.0,952.0,692.0
Nepal,1991,846.0,894.0,545.0
Nepal,1990,757.0,731.0,526.0
Netherlands (Kingd. of the),2021,118643.392,122131.894,107171.933
Netherlands (Kingd. of the),2020,117220.24,123286.94,106332.917
Netherlands (Kingd. of the),2019,118714.57,121355.387,107622.212
Netherlands (Kingd. of the),2018,118818.537,114264.213,107783.016
Netherlands (Kingd. of the),2017,116905.726,117191.735,105754.508
Netherlands (Kingd. of the),2016,115893.0,115156.0,104707.0
Netherlands (Kingd. of the),2015,114479.0,110209.0,103729.0
Netherlands (Kingd. of the),2014,113442.0,103359.0,101578.0
Netherlands (Kingd. of the),2013,115687.0,101630.0,104553.0
Netherlands (Kingd. of the),2012,116284.0,103234.0,104215.0
Netherlands (Kingd. of the),2011,118234.0,113963.0,107766.0
Netherlands (Kingd. of the),2010,117601.0,119270.0,107642.0
Netherlands (Kingd. of the),2009,113658.0,113692.0,104656.0
Netherlands (Kingd. of the),2008,119038.0,107552.0,108424.0
Netherlands (Kingd. of the),2007,118359.0,105165.0,107751.0
Netherlands (Kingd. of the),2006,115948.0,98833.0,105576.0
Netherlands (Kingd. of the),2005,113891.0,99921.0,104294.0
Netherlands (Kingd. of the),2004,113261.0,101214.0,102431.0
Netherlands (Kingd. of the),2003,109833.0,96818.0,99970.0
Netherlands (Kingd. of the),2002,108423.0,95981.0,98433.0
Netherlands (Kingd. of the),2001,107095.0,93663.0,96818.0
Netherlands (Kingd. of the),2000,104913.0,89631.0,94969.0
Netherlands (Kingd. of the),1999,101597.0,86720.0,92232.0
Netherlands (Kingd. of the),1998,99457.0,91115.0,89970.0
Netherlands (Kingd. of the),1997,95641.0,86523.0,86949.0
Netherlands (Kingd. of the),1996,92427.0,85423.0,83646.0
Netherlands (Kingd. of the),1995,89163.0,81157.0,80333.0
Netherlands (Kingd. of the),1994,87255.0,79867.0,79342.0
Netherlands (Kingd. of the),1993,84487.0,77159.0,76140.0
Netherlands (Kingd. of the),1992,83252.0,77257.0,74925.0
Netherlands (Kingd. of the),1991,80940.0,74384.0,73328.0
Netherlands (Kingd. of the),1990,78672.0,71968.0,71377.0
